record_id,municipality,category,name,address,lat,lng,coordinateSource,toiletLocation,floor,insideOutside,gateStatus,openingHours,wheelchair,ostomate,babyChangingTable,babyChair,largeBed,handrail,emergencyButton,powderRoom,freeUse,generalPublicUse,imageUrl,imageSourceUrl,imageType,imageLicense,sourceUrl,sourceType,verificationStatus,researchNote
GS-TK-008424,東京都,PUBLIC,本天沼南公園 本天沼南公園だれでもトイレ,東京都杉並区本天沼二丁目3番10号,35.712389,139.62776,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_005_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_005_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008425,東京都,PUBLIC,松渓公園 松渓公園だれでもトイレ,東京都杉並区荻窪一丁目39番1号,35.694985,139.621974,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_006_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_006_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008426,東京都,PUBLIC,成宗公園 成宗公園だれでもトイレ,東京都杉並区成田東五丁目15番12号,35.702132,139.628303,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_007_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_007_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008427,東京都,PUBLIC,大田黒公園 大田黒公園だれでもトイレ,東京都杉並区荻窪三丁目33番12号,35.700814,139.624553,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_008_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_008_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008428,東京都,PUBLIC,与謝野公園 与謝野公園だれでもトイレ,東京都杉並区南荻窪四丁目3番22号,35.698797,139.615712,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_009_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_009_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008429,東京都,PUBLIC,馬橋公園 馬橋公園だれでもトイレ,東京都杉並区高円寺北四丁目35番5号,35.709574,139.643046,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_010_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_010_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008430,東京都,PUBLIC,馬橋公園 馬橋公園だれでもトイレ（管理棟）,東京都杉並区高円寺北四丁目35番5号,35.70955666,139.644603,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_010_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_010_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008431,東京都,PUBLIC,蚕糸の森公園 蚕糸の森公園だれでもトイレ,東京都杉並区和田三丁目55番30号,35.697684,139.656034,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_011_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_011_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008432,東京都,PUBLIC,塚山公園 塚山公園だれでもトイレ,東京都杉並区下高井戸五丁目23番11号,35.675022,139.624696,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_012_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_012_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008433,東京都,PUBLIC,兵庫橋公園 兵庫橋公園だれでもトイレ,東京都杉並区久我山三丁目5番37号,35.685441,139.59396,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_013_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_013_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008434,東京都,PUBLIC,井草森公園 井草森公園だれでもトイレ,東京都杉並区井草四丁目12番1号,35.726707,139.612321,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_014_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_014_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008435,東京都,PUBLIC,柏の宮公園 柏の宮公園1階だれでもトイレ,東京都杉並区浜田山二丁目5番1号,35.678921,139.625627,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_015_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_015_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008436,東京都,PUBLIC,柏の宮公園 柏の宮公園2階だれでもトイレ,東京都杉並区浜田山二丁目5番1号,35.677565,139.626387,official,2F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_015_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_015_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008437,東京都,PUBLIC,天沼弁天池公園 天沼弁天池公園だれでもトイレ,東京都杉並区天沼三丁目23番1号,35.708726,139.621582,official,1F,,,,,あり,なし,,,,,なし,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_017_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_017_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008438,東京都,PUBLIC,定塚橋公園 定塚橋公園だれでもトイレ,東京都杉並区堀ノ内二丁目1番28号,35.685363,139.653914,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_018_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_018_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008439,東京都,PUBLIC,新町鳥居先公園 新町鳥居先公園だれでもトイレ,東京都杉並区今川四丁目11番7号,35.715766,139.599448,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_019_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_019_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008440,東京都,PUBLIC,角川庭園・幻戯山房 角川庭園・幻戯山房だれでもトイレ,東京都杉並区荻窪三丁目14番22号,35.698873,139.624569,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_020_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_020_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008441,東京都,PUBLIC,松渓橋公園 松渓橋公園だれでもトイレ,東京都杉並区荻窪二丁目40番1号,35.69711,139.622911,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_021_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_021_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008442,東京都,PUBLIC,三井の森公園 三井の森公園だれでもトイレ,東京都杉並区高井戸東一丁目28番2号,35.679864,139.623148,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_022_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_022_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008443,東京都,PUBLIC,Aさんの庭 Aさんの庭だれでもトイレ,東京都杉並区阿佐谷北五丁目45番13号,35.711288,139.640567,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_023_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_023_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008444,東京都,PUBLIC,やなぎ橋公園 やなぎ橋公園だれでもトイレ,東京都杉並区高井戸西一丁目31番5号,35.682545,139.613655,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_024_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_024_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008445,東京都,PUBLIC,桃井原っぱ公園 桃井原っぱ公園だれでもトイレ,東京都杉並区桃井三丁目8番1号,35.714419,139.607199,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_025_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_025_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008446,東京都,PUBLIC,桃井原っぱ公園 桃井原っぱ公園だれでもトイレ,東京都杉並区桃井三丁目8番1号,35.713467,139.608063,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_025_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_025_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008447,東京都,PUBLIC,高円寺北一みどり公園 高円寺北一みどり公園だれでもトイレ,東京都杉並区高円寺北一丁目28番2号,35.708303,139.657963,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_026_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_026_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008448,東京都,PUBLIC,和田さくらの坂公園 和田さくらの坂公園だれでもトイレ,東京都杉並区和田一丁目54番28号,35.694244,139.66485,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_027_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_027_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-008449,東京都,PUBLIC,大谷戸けやき緑地 大谷戸けやき緑地だれでもトイレ,東京都杉並区荻窪三丁目7番51号,35.696835,139.626554,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_028_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13115_99_07_028_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
